genres,movie_id,movie_title
Adventure,1515091,Sherlock Holmes: A Game of Shadows 
Crime,1515091,Sherlock Holmes: A Game of Shadows 
Mystery,1515091,Sherlock Holmes: A Game of Shadows 
Thriller,1515091,Sherlock Holmes: A Game of Shadows 
Action,120657,The 13th Warrior 
Adventure,120657,The 13th Warrior 
History,120657,The 13th Warrior 
Action,1194173,The Bourne Legacy 
Adventure,1194173,The Bourne Legacy 
Thriller,1194173,The Bourne Legacy 
Action,118688,Batman & Robin 
Comedy,170016,How the Grinch Stole Christmas 
Family,170016,How the Grinch Stole Christmas 
Fantasy,170016,How the Grinch Stole Christmas 
Action,319262,The Day After Tomorrow 
Adventure,319262,The Day After Tomorrow 
Sci-Fi,319262,The Day After Tomorrow 
Thriller,319262,The Day After Tomorrow 
Action,120755,Mission: Impossible II 
Adventure,120755,Mission: Impossible II 
Thriller,120755,Mission: Impossible II 
Action,177971,The Perfect Storm 
Adventure,177971,The Perfect Storm 
Drama,177971,The Perfect Storm 
Thriller,177971,The Perfect Storm 
Action,486576,Fantastic 4: Rise of the Silver Surfer 
Adventure,486576,Fantastic 4: Rise of the Silver Surfer 
Sci-Fi,486576,Fantastic 4: Rise of the Silver Surfer 
Thriller,486576,Fantastic 4: Rise of the Silver Surfer 
Adventure,454876,Life of Pi 
Drama,454876,Life of Pi 
Fantasy,454876,Life of Pi 
Action,259324,Ghost Rider 
Fantasy,259324,Ghost Rider 
Thriller,259324,Ghost Rider 
Action,4196776,Jason Bourne 
Thriller,4196776,Jason Bourne 
Action,305357,Charlie's Angels: Full Throttle 
Adventure,305357,Charlie's Angels: Full Throttle 
Comedy,305357,Charlie's Angels: Full Throttle 
Crime,305357,Charlie's Angels: Full Throttle 
Adventure,1446714,Prometheus 
Mystery,1446714,Prometheus 
Sci-Fi,1446714,Prometheus 
Adventure,243585,Stuart Little 2 
Animation,243585,Stuart Little 2 
Comedy,243585,Stuart Little 2 
Family,243585,Stuart Little 2 
Fantasy,243585,Stuart Little 2 
Action,1535108,Elysium 
Drama,1535108,Elysium 
Sci-Fi,1535108,Elysium 
Thriller,1535108,Elysium 
Action,296572,The Chronicles of Riddick 
Adventure,296572,The Chronicles of Riddick 
Sci-Fi,296572,The Chronicles of Riddick 
Thriller,296572,The Chronicles of Riddick 
Action,811080,Speed Racer 
Family,811080,Speed Racer 
Sport,811080,Speed Racer 
Comedy,1341188,How Do You Know 
Drama,1341188,How Do You Know 
Romance,1341188,How Do You Know 
Action,1013743,Knight and Day 
Comedy,1013743,Knight and Day 
Romance,1013743,Knight and Day 
Action,1483013,Oblivion 
Adventure,1483013,Oblivion 
Mystery,1483013,Oblivion 
Sci-Fi,1483013,Oblivion 
Action,121766,Star Wars: Episode III - Revenge of the Sith 
Adventure,121766,Star Wars: Episode III - Revenge of the Sith 
Fantasy,121766,Star Wars: Episode III - Revenge of the Sith 
Sci-Fi,121766,Star Wars: Episode III - Revenge of the Sith 
Action,121765,Star Wars: Episode II - Attack of the Clones 
Adventure,121765,Star Wars: Episode II - Attack of the Clones 
Fantasy,121765,Star Wars: Episode II - Attack of the Clones 
Sci-Fi,121765,Star Wars: Episode II - Attack of the Clones 
Adventure,198781,"Monsters, Inc. "
Animation,198781,"Monsters, Inc. "
Comedy,198781,"Monsters, Inc. "
Family,198781,"Monsters, Inc. "
Fantasy,198781,"Monsters, Inc. "
Action,1430132,The Wolverine 
Adventure,1430132,The Wolverine 
Sci-Fi,1430132,The Wolverine 
Thriller,1430132,The Wolverine 
Action,120915,Star Wars: Episode I - The Phantom Menace 
Adventure,120915,Star Wars: Episode I - The Phantom Menace 
Fantasy,120915,Star Wars: Episode I - The Phantom Menace 
Sci-Fi,120915,Star Wars: Episode I - The Phantom Menace 
Adventure,481499,The Croods 
Animation,481499,The Croods 
Comedy,481499,The Croods 
Family,481499,The Croods 
Fantasy,481499,The Croods 
Adventure,463872,Asterix at the Olympic Games 
Comedy,463872,Asterix at the Olympic Games 
Family,463872,Asterix at the Olympic Games 
Fantasy,463872,Asterix at the Olympic Games 
Action,245562,Windtalkers 
Drama,245562,Windtalkers 
War,245562,Windtalkers 
Action,2381991,The Huntsman: Winter's War 
Adventure,2381991,The Huntsman: Winter's War 
Drama,2381991,The Huntsman: Winter's War 
Fantasy,2381991,The Huntsman: Winter's War 
Adventure,1454468,Gravity 
Drama,1454468,Gravity 
Sci-Fi,1454468,Gravity 
Thriller,1454468,Gravity 
Action,118928,Dante's Peak 
Adventure,118928,Dante's Peak 
Thriller,118928,Dante's Peak 
Action,3949660,Teenage Mutant Ninja Turtles: Out of the Shadows 
Adventure,3949660,Teenage Mutant Ninja Turtles: Out of the Shadows 
Comedy,3949660,Teenage Mutant Ninja Turtles: Out of the Shadows 
Sci-Fi,3949660,Teenage Mutant Ninja Turtles: Out of the Shadows 
Action,477347,Night at the Museum 
Adventure,477347,Night at the Museum 
Comedy,477347,Night at the Museum 
Family,477347,Night at the Museum 
Fantasy,477347,Night at the Museum 
Action,2126355,San Andreas 
Adventure,2126355,San Andreas 
Drama,2126355,San Andreas 
Thriller,2126355,San Andreas 
Action,120347,Tomorrow Never Dies 
Adventure,120347,Tomorrow Never Dies 
Thriller,120347,Tomorrow Never Dies 
Action,187393,The Patriot 
Drama,187393,The Patriot 
History,187393,The Patriot 
War,187393,The Patriot 
Crime,349903,Ocean's Twelve 
Thriller,349903,Ocean's Twelve 
Action,356910,Mr. & Mrs. Smith 
Comedy,356910,Mr. & Mrs. Smith 
Crime,356910,Mr. & Mrs. Smith 
Romance,356910,Mr. & Mrs. Smith 
Thriller,356910,Mr. & Mrs. Smith 
Adventure,2908446,Insurgent 
Sci-Fi,2908446,Insurgent 
Thriller,2908446,Insurgent 
Biography,338751,The Aviator 
Drama,338751,The Aviator 
Adventure,1320261,Gulliver's Travels 
Comedy,1320261,Gulliver's Travels 
Family,1320261,Gulliver's Travels 
Fantasy,1320261,Gulliver's Travels 
Action,990407,The Green Hornet 
Comedy,990407,The Green Hornet 
Crime,990407,The Green Hornet 
Sci-Fi,990407,The Green Hornet 
Thriller,990407,The Green Hornet 
Action,84967,The A-Team             
Adventure,84967,The A-Team             
Crime,84967,The A-Team             
Action,1253863,300: Rise of an Empire 
Drama,1253863,300: Rise of an Empire 
Fantasy,1253863,300: Rise of an Empire 
War,1253863,300: Rise of an Empire 
Adventure,472181,The Smurfs 
Animation,472181,The Smurfs 
Comedy,472181,The Smurfs 
Family,472181,The Smurfs 
Fantasy,472181,The Smurfs 
Animation,299172,Home on the Range 
Comedy,299172,Home on the Range 
Family,299172,Home on the Range 
Music,299172,Home on the Range 
Western,299172,Home on the Range 
Action,3410834,Allegiant 
Adventure,3410834,Allegiant 
Mystery,3410834,Allegiant 
Sci-Fi,3410834,Allegiant 
Thriller,3410834,Allegiant 
Action,433035,Real Steel 
Drama,433035,Real Steel 
Sci-Fi,433035,Real Steel 
Sport,433035,Real Steel 
Adventure,2017020,The Smurfs 2 
Animation,2017020,The Smurfs 2 
Comedy,2017020,The Smurfs 2 
Family,2017020,The Smurfs 2 
Fantasy,2017020,The Smurfs 2 
Action,120179,Speed 2: Cruise Control 
Crime,120179,Speed 2: Cruise Control 
Romance,120179,Speed 2: Cruise Control 
Thriller,120179,Speed 2: Cruise Control 
Action,1731141,Ender's Game 
Sci-Fi,1731141,Ender's Game 
Action,337978,Live Free or Die Hard 
Adventure,337978,Live Free or Die Hard 
Thriller,337978,Live Free or Die Hard 
Action,120737,The Lord of the Rings: The Fellowship of the Ring 
Adventure,120737,The Lord of the Rings: The Fellowship of the Ring 
Drama,120737,The Lord of the Rings: The Fellowship of the Ring 
Fantasy,120737,The Lord of the Rings: The Fellowship of the Ring 
Biography,248667,Ali 
Drama,248667,Ali 
Sport,248667,Ali 
Adventure,312528,The Cat in the Hat 
Comedy,312528,The Cat in the Hat 
Family,312528,The Cat in the Hat 
Fantasy,312528,The Cat in the Hat 
Action,343818,"I, Robot "
Mystery,343818,"I, Robot "
Sci-Fi,343818,"I, Robot "
Thriller,343818,"I, Robot "
Action,320661,Kingdom of Heaven 
Adventure,320661,Kingdom of Heaven 
Drama,320661,Kingdom of Heaven 
History,320661,Kingdom of Heaven 
War,320661,Kingdom of Heaven 
Adventure,164912,Stuart Little 
Comedy,164912,Stuart Little 
Family,164912,Stuart Little 
Fantasy,164912,Stuart Little 
Animation,780521,The Princess and the Frog 
Family,780521,The Princess and the Frog 
Fantasy,780521,The Princess and the Frog 
Musical,780521,The Princess and the Frog 
Romance,780521,The Princess and the Frog 
Adventure,3659388,The Martian 
Drama,3659388,The Martian 
Sci-Fi,3659388,The Martian 
Comedy,1869849,"10,000 B.C.             "
Comedy,141907,Town & Country 
Romance,141907,Town & Country 
Action,187078,Gone in Sixty Seconds 
Crime,187078,Gone in Sixty Seconds 
Thriller,187078,Gone in Sixty Seconds 
Action,172495,Gladiator 
Drama,172495,Gladiator 
Romance,172495,Gladiator 
Action,181689,Minority Report 
Mystery,181689,Minority Report 
Sci-Fi,181689,Minority Report 
Thriller,181689,Minority Report 
Adventure,295297,Harry Potter and the Chamber of Secrets 
Family,295297,Harry Potter and the Chamber of Secrets 
Fantasy,295297,Harry Potter and the Chamber of Secrets 
Mystery,295297,Harry Potter and the Chamber of Secrets 
Action,103064,Terminator 2: Judgment Day 
Sci-Fi,103064,Terminator 2: Judgment Day 
Biography,1152836,Public Enemies 
Crime,1152836,Public Enemies 
Drama,1152836,Public Enemies 
History,1152836,Public Enemies 
Romance,1152836,Public Enemies 
Biography,765429,American Gangster 
Crime,765429,American Gangster 
Drama,765429,American Gangster 
Action,111503,True Lies 
Comedy,111503,True Lies 
Thriller,111503,True Lies 
Action,1111422,The Taking of Pelham 1 2 3 
Crime,1111422,The Taking of Pelham 1 2 3 
Thriller,1111422,The Taking of Pelham 1 2 3 
Comedy,970866,Little Fockers 
Romance,970866,Little Fockers 
Action,1386588,The Other Guys 
Comedy,1386588,The Other Guys 
Crime,1386588,The Other Guys 
Action,116213,Eraser 
Drama,116213,Eraser 
Mystery,116213,Eraser 
Thriller,116213,Eraser 
Drama,1853728,Django Unchained 
Western,1853728,Django Unchained 
Animation,116583,The Hunchback of Notre Dame 
Drama,116583,The Hunchback of Notre Dame 
Family,116583,The Hunchback of Notre Dame 
Musical,116583,The Hunchback of Notre Dame 
Romance,116583,The Hunchback of Notre Dame 
Adventure,120917,The Emperor's New Groove 
Animation,120917,The Emperor's New Groove 
Comedy,120917,The Emperor's New Groove 
Family,120917,The Emperor's New Groove 
Fantasy,120917,The Emperor's New Groove 
Action,1764651,The Expendables 2 
Adventure,1764651,The Expendables 2 
Thriller,1764651,The Expendables 2 
Action,368891,National Treasure 
Adventure,368891,National Treasure 
Comedy,368891,National Treasure 
Family,368891,National Treasure 
Mystery,368891,National Treasure 
Action,449010,Eragon 
Adventure,449010,Eragon 
Family,449010,Eragon 
Fantasy,449010,Eragon 
Adventure,386117,Where the Wild Things Are 
Drama,386117,Where the Wild Things Are 
Family,386117,Where the Wild Things Are 
Fantasy,386117,Where the Wild Things Are 
Adventure,848537,Epic 
Animation,848537,Epic 
Family,848537,Epic 
Fantasy,848537,Epic 
Action,146675,End of Days 
Fantasy,146675,End of Days 
Horror,146675,End of Days 
Mystery,146675,End of Days 
Adventure,450259,Blood Diamond 
Drama,450259,Blood Diamond 
Thriller,450259,Blood Diamond 
Biography,993846,The Wolf of Wall Street 
Comedy,993846,The Wolf of Wall Street 
Crime,993846,The Wolf of Wall Street 
Drama,993846,The Wolf of Wall Street 
Action,112462,Batman Forever 
Adventure,112462,Batman Forever 
Fantasy,112462,Batman Forever 
Action,120201,Starship Troopers 
Sci-Fi,120201,Starship Troopers 
War,120201,Starship Troopers 
Drama,1371111,Cloud Atlas 
Sci-Fi,1371111,Cloud Atlas 
Action,1219342,Legend of the Guardians: The Owls of Ga'Hoole 
Adventure,1219342,Legend of the Guardians: The Owls of Ga'Hoole 
Animation,1219342,Legend of the Guardians: The Owls of Ga'Hoole 
Family,1219342,Legend of the Guardians: The Owls of Ga'Hoole 
Fantasy,1219342,Legend of the Guardians: The Owls of Ga'Hoole 
Action,327554,Catwoman 
Crime,327554,Catwoman 
Fantasy,327554,Catwoman 
Romance,327554,Catwoman 
Thriller,327554,Catwoman 
Adventure,133240,Treasure Planet 
Animation,133240,Treasure Planet 
Family,133240,Treasure Planet 
Sci-Fi,133240,Treasure Planet 
Adventure,457400,Land of the Lost 
Comedy,457400,Land of the Lost 
Sci-Fi,457400,Land of the Lost 
Action,2333784,The Expendables 3 
Adventure,2333784,The Expendables 3 
Thriller,2333784,The Expendables 3 
Comedy,362165,Son of the Mask 
Family,362165,Son of the Mask 
Fantasy,362165,Son of the Mask 
Action,1390411,In the Heart of the Sea 
Adventure,1390411,In the Heart of the Sea 
Biography,1390411,In the Heart of the Sea 
Drama,1390411,In the Heart of the Sea 
History,1390411,In the Heart of the Sea 
Thriller,1390411,In the Heart of the Sea 
Action,180052,The Adventures of Pluto Nash 
Comedy,180052,The Adventures of Pluto Nash 
Sci-Fi,180052,The Adventures of Pluto Nash 
Action,947810,Green Zone 
Drama,947810,Green Zone 
Thriller,947810,Green Zone 
War,947810,Green Zone 
Adventure,2452042,The Peanuts Movie 
Animation,2452042,The Peanuts Movie 
Comedy,2452042,The Peanuts Movie 
Family,2452042,The Peanuts Movie 
Drama,120176,The Spanish Prisoner 
Mystery,120176,The Spanish Prisoner 
Thriller,120176,The Spanish Prisoner 
Action,209163,The Mummy Returns 
Adventure,209163,The Mummy Returns 
Fantasy,209163,The Mummy Returns 
Thriller,209163,The Mummy Returns 
Crime,217505,Gangs of New York 
Drama,217505,Gangs of New York 
Drama,1410063,The Flowers of War 
History,1410063,The Flowers of War 
Romance,1410063,The Flowers of War 
War,1410063,The Flowers of War 
Animation,423294,Surf's Up 
Comedy,423294,Surf's Up 
Family,423294,Surf's Up 
Sport,423294,Surf's Up 
Comedy,327162,The Stepford Wives 
Sci-Fi,327162,The Stepford Wives 
Thriller,327162,The Stepford Wives 
Drama,265086,Black Hawk Down 
History,265086,Black Hawk Down 
War,265086,Black Hawk Down 
Comedy,1790886,The Campaign 
Action,119116,The Fifth Element 
Adventure,119116,The Fifth Element 
Sci-Fi,119116,The Fifth Element 
Comedy,1261945,Sex and the City 2 
Drama,1261945,Sex and the City 2 
Romance,1261945,Sex and the City 2 
Adventure,138749,The Road to El Dorado 
Animation,138749,The Road to El Dorado 
Comedy,138749,The Road to El Dorado 
Family,138749,The Road to El Dorado 
Romance,138749,The Road to El Dorado 
Adventure,1667889,Ice Age: Continental Drift 
Animation,1667889,Ice Age: Continental Drift 
Comedy,1667889,Ice Age: Continental Drift 
Family,1667889,Ice Age: Continental Drift 
Adventure,266543,Finding Nemo 
Animation,266543,Finding Nemo 
Comedy,266543,Finding Nemo 
Family,266543,Finding Nemo 
Action,167260,The Lord of the Rings: The Return of the King 
Adventure,167260,The Lord of the Rings: The Return of the King 
Drama,167260,The Lord of the Rings: The Return of the King 
Fantasy,167260,The Lord of the Rings: The Return of the King 
Action,167261,The Lord of the Rings: The Two Towers 
Adventure,167261,The Lord of the Rings: The Two Towers 
Drama,167261,The Lord of the Rings: The Two Towers 
Fantasy,167261,The Lord of the Rings: The Two Towers 
Action,1121096,Seventh Son 
Adventure,1121096,Seventh Son 
Fantasy,1121096,Seventh Son 
Action,146316,Lara Croft: Tomb Raider 
Adventure,146316,Lara Croft: Tomb Raider 
Fantasy,146316,Lara Croft: Tomb Raider 
Thriller,146316,Lara Croft: Tomb Raider 
Drama,2209764,Transcendence 
Mystery,2209764,Transcendence 
Romance,2209764,Transcendence 
Sci-Fi,2209764,Transcendence 
Thriller,2209764,Transcendence 
Action,163025,Jurassic Park III 
Adventure,163025,Jurassic Park III 
Sci-Fi,163025,Jurassic Park III 
Thriller,163025,Jurassic Park III 
Action,1318514,Rise of the Planet of the Apes 
Drama,1318514,Rise of the Planet of the Apes 
Sci-Fi,1318514,Rise of the Planet of the Apes 
Thriller,1318514,Rise of the Planet of the Apes 
Adventure,416236,The Spiderwick Chronicles 
Family,416236,The Spiderwick Chronicles 
Fantasy,416236,The Spiderwick Chronicles 
Action,1606378,A Good Day to Die Hard 
Thriller,1606378,A Good Day to Die Hard 
Action,317705,The Incredibles 
Adventure,317705,The Incredibles 
Animation,317705,The Incredibles 
Family,317705,The Incredibles 
Action,112760,Cutthroat Island 
Adventure,112760,Cutthroat Island 
Comedy,112760,Cutthroat Island 
Adventure,814255,Percy Jackson & the Olympians: The Lightning Thief 
Family,814255,Percy Jackson & the Olympians: The Lightning Thief 
Fantasy,814255,Percy Jackson & the Olympians: The Lightning Thief 
Adventure,119654,Men in Black 
Comedy,119654,Men in Black 
Family,119654,Men in Black 
Mystery,119654,Men in Black 
Sci-Fi,119654,Men in Black 
Adventure,120363,Toy Story 2 
Animation,120363,Toy Story 2 
Comedy,120363,Toy Story 2 
Family,120363,Toy Story 2 
Fantasy,120363,Toy Story 2 
Action,477080,Unstoppable 
Thriller,477080,Unstoppable 
Action,266915,Rush Hour 2 
Comedy,266915,Rush Hour 2 
Crime,266915,Rush Hour 2 
Thriller,266915,Rush Hour 2 
