director_name,movie_id,movie_title,duration
Ang Lee,286716,Hulk ,138
Ang Lee,286716,Hulk ,138
Jon M. Chu,1583421,G.I. Joe: Retaliation ,122
Jon M. Chu,1583421,G.I. Joe: Retaliation ,122
Jon M. Chu,1583421,G.I. Joe: Retaliation ,122
Jon M. Chu,1583421,G.I. Joe: Retaliation ,122
Breck Eisner,318649,Sahara ,124
Breck Eisner,318649,Sahara ,124
Breck Eisner,318649,Sahara ,124
Breck Eisner,318649,Sahara ,124
Hironobu Sakaguchi,173840,Final Fantasy: The Spirits Within ,106
Hironobu Sakaguchi,173840,Final Fantasy: The Spirits Within ,106
Hironobu Sakaguchi,173840,Final Fantasy: The Spirits Within ,106
Hironobu Sakaguchi,173840,Final Fantasy: The Spirits Within ,106
Hironobu Sakaguchi,173840,Final Fantasy: The Spirits Within ,106
Hironobu Sakaguchi,173840,Final Fantasy: The Spirits Within ,106
Joe Johnston,458339,Captain America: The First Avenger ,124
Joe Johnston,458339,Captain America: The First Avenger ,124
Joe Johnston,458339,Captain America: The First Avenger ,124
Michael Apted,143145,The World Is Not Enough ,128
Michael Apted,143145,The World Is Not Enough ,128
Michael Apted,143145,The World Is Not Enough ,128
Peter Weir,311113,Master and Commander: The Far Side of the World ,138
Peter Weir,311113,Master and Commander: The Far Side of the World ,138
Peter Weir,311113,Master and Commander: The Far Side of the World ,138
Peter Weir,311113,Master and Commander: The Far Side of the World ,138
Peter Weir,311113,Master and Commander: The Far Side of the World ,138
George Miller,1402488,Happy Feet 2 ,100
George Miller,1402488,Happy Feet 2 ,100
George Miller,1402488,Happy Feet 2 ,100
George Miller,1402488,Happy Feet 2 ,100
Louis Leterrier,800080,The Incredible Hulk ,135
Louis Leterrier,800080,The Incredible Hulk ,135
Louis Leterrier,800080,The Incredible Hulk ,135
,86759,Miami Vice             ,60
,86759,Miami Vice             ,60
,86759,Miami Vice             ,60
,86759,Miami Vice             ,60
,86759,Miami Vice             ,60
Steven Spielberg,3691740,The BFG ,117
Steven Spielberg,3691740,The BFG ,117
Steven Spielberg,3691740,The BFG ,117
Alejandro G. Iñárritu,1663202,The Revenant ,156
Alejandro G. Iñárritu,1663202,The Revenant ,156
Alejandro G. Iñárritu,1663202,The Revenant ,156
Alejandro G. Iñárritu,1663202,The Revenant ,156
David Soren,1860353,Turbo ,96
David Soren,1860353,Turbo ,96
David Soren,1860353,Turbo ,96
David Soren,1860353,Turbo ,96
David Soren,1860353,Turbo ,96
Gore Verbinski,1192628,Rango ,107
Gore Verbinski,1192628,Rango ,107
Gore Verbinski,1192628,Rango ,107
Gore Verbinski,1192628,Rango ,107
Gore Verbinski,1192628,Rango ,107
Eric Darnell,1911658,Penguins of Madagascar ,92
Eric Darnell,1911658,Penguins of Madagascar ,92
Eric Darnell,1911658,Penguins of Madagascar ,92
Eric Darnell,1911658,Penguins of Madagascar ,92
Paul Greengrass,440963,The Bourne Ultimatum ,115
Paul Greengrass,440963,The Bourne Ultimatum ,115
Paul Greengrass,440963,The Bourne Ultimatum ,115
Mark Osborne,441773,Kung Fu Panda ,92
Mark Osborne,441773,Kung Fu Panda ,92
Mark Osborne,441773,Kung Fu Panda ,92
Mark Osborne,441773,Kung Fu Panda ,92
Mark Osborne,441773,Kung Fu Panda ,92
Peyton Reed,478970,Ant-Man ,117
Peyton Reed,478970,Ant-Man ,117
Peyton Reed,478970,Ant-Man ,117
Peyton Reed,478970,Ant-Man ,117
Francis Lawrence,1951264,The Hunger Games: Catching Fire ,146
Francis Lawrence,1951264,The Hunger Games: Catching Fire ,146
Francis Lawrence,1951264,The Hunger Games: Catching Fire ,146
Bill Condon,1673434,The Twilight Saga: Breaking Dawn - Part 2 ,115
Bill Condon,1673434,The Twilight Saga: Breaking Dawn - Part 2 ,115
Bill Condon,1673434,The Twilight Saga: Breaking Dawn - Part 2 ,115
Bill Condon,1673434,The Twilight Saga: Breaking Dawn - Part 2 ,115
Steven Spielberg,407304,War of the Worlds ,116
Steven Spielberg,407304,War of the Worlds ,116
Steven Spielberg,407304,War of the Worlds ,116
Michael Bay,172156,Bad Boys II ,147
Michael Bay,172156,Bad Boys II ,147
Michael Bay,172156,Bad Boys II ,147
Michael Bay,172156,Bad Boys II ,147
Chris Miller,448694,Puss in Boots ,90
Chris Miller,448694,Puss in Boots ,90
Chris Miller,448694,Puss in Boots ,90
Chris Miller,448694,Puss in Boots ,90
Chris Miller,448694,Puss in Boots ,90
Chris Miller,448694,Puss in Boots ,90
Phillip Noyce,944835,Salt ,101
Phillip Noyce,944835,Salt ,101
Phillip Noyce,944835,Salt ,101
Phillip Noyce,944835,Salt ,101
Darren Aronofsky,1959490,Noah ,138
Darren Aronofsky,1959490,Noah ,138
Darren Aronofsky,1959490,Noah ,138
Steven Spielberg,983193,The Adventures of Tintin ,107
Steven Spielberg,983193,The Adventures of Tintin ,107
Steven Spielberg,983193,The Adventures of Tintin ,107
Steven Spielberg,983193,The Adventures of Tintin ,107
Alfonso Cuarón,304141,Harry Potter and the Prisoner of Azkaban ,142
Alfonso Cuarón,304141,Harry Potter and the Prisoner of Azkaban ,142
Alfonso Cuarón,304141,Harry Potter and the Prisoner of Azkaban ,142
Alfonso Cuarón,304141,Harry Potter and the Prisoner of Azkaban ,142
Baz Luhrmann,455824,Australia ,165
Baz Luhrmann,455824,Australia ,165
Baz Luhrmann,455824,Australia ,165
Baz Luhrmann,455824,Australia ,165
M. Night Shyamalan,1815862,After Earth ,100
M. Night Shyamalan,1815862,After Earth ,100
M. Night Shyamalan,1815862,After Earth ,100
Eric Leighton,130623,Dinosaur ,82
Eric Leighton,130623,Dinosaur ,82
Eric Leighton,130623,Dinosaur ,82
Eric Leighton,130623,Dinosaur ,82
Matt Birch,1680310,Harry Potter and the Deathly Hallows: Part II ,
Matt Birch,1680310,Harry Potter and the Deathly Hallows: Part II ,
Shawn Levy,2692250,Night at the Museum: Secret of the Tomb ,98
Shawn Levy,2692250,Night at the Museum: Secret of the Tomb ,98
Shawn Levy,2692250,Night at the Museum: Secret of the Tomb ,98
Shawn Levy,2692250,Night at the Museum: Secret of the Tomb ,98
Tom McGrath,1001526,Megamind ,95
Tom McGrath,1001526,Megamind ,95
Tom McGrath,1001526,Megamind ,95
Tom McGrath,1001526,Megamind ,95
Tom McGrath,1001526,Megamind ,95
Chris Columbus,241527,Harry Potter and the Sorcerer's Stone ,159
Chris Columbus,241527,Harry Potter and the Sorcerer's Stone ,159
Chris Columbus,241527,Harry Potter and the Sorcerer's Stone ,159
Robert Schwentke,790736,R.I.P.D. ,96
Robert Schwentke,790736,R.I.P.D. ,96
Robert Schwentke,790736,R.I.P.D. ,96
Hideaki Anno,4262980,Godzilla Resurgence ,120
Hideaki Anno,4262980,Godzilla Resurgence ,120
Hideaki Anno,4262980,Godzilla Resurgence ,120
Hideaki Anno,4262980,Godzilla Resurgence ,120
Hideaki Anno,4262980,Godzilla Resurgence ,120
Gore Verbinski,325980,Pirates of the Caribbean: The Curse of the Black Pearl ,143
Gore Verbinski,325980,Pirates of the Caribbean: The Curse of the Black Pearl ,143
Gore Verbinski,325980,Pirates of the Caribbean: The Curse of the Black Pearl ,143
Matt Birch,1571403,Harry Potter and the Deathly Hallows: Part I ,
Francis Lawrence,1951265,The Hunger Games: Mockingjay - Part 1 ,123
Francis Lawrence,1951265,The Hunger Games: Mockingjay - Part 1 ,123
Francis Lawrence,1951265,The Hunger Games: Mockingjay - Part 1 ,123
Ron Howard,382625,The Da Vinci Code ,174
Ron Howard,382625,The Da Vinci Code ,174
Carlos Saldanha,2357291,Rio 2 ,101
Carlos Saldanha,2357291,Rio 2 ,101
Carlos Saldanha,2357291,Rio 2 ,101
Carlos Saldanha,2357291,Rio 2 ,101
Carlos Saldanha,2357291,Rio 2 ,101
Bryan Singer,290334,X-Men 2 ,134
Bryan Singer,290334,X-Men 2 ,134
Bryan Singer,290334,X-Men 2 ,134
Bryan Singer,290334,X-Men 2 ,134
Bryan Singer,290334,X-Men 2 ,134
Justin Lin,1596343,Fast Five ,132
Justin Lin,1596343,Fast Five ,132
Justin Lin,1596343,Fast Five ,132
Guy Ritchie,1515091,Sherlock Holmes: A Game of Shadows ,129
Guy Ritchie,1515091,Sherlock Holmes: A Game of Shadows ,129
Guy Ritchie,1515091,Sherlock Holmes: A Game of Shadows ,129
Guy Ritchie,1515091,Sherlock Holmes: A Game of Shadows ,129
Guy Ritchie,1515091,Sherlock Holmes: A Game of Shadows ,129
John McTiernan,120657,The 13th Warrior ,102
John McTiernan,120657,The 13th Warrior ,102
John McTiernan,120657,The 13th Warrior ,102
Tony Gilroy,1194173,The Bourne Legacy ,135
Tony Gilroy,1194173,The Bourne Legacy ,135
Tony Gilroy,1194173,The Bourne Legacy ,135
Joel Schumacher,118688,Batman & Robin ,125
Ron Howard,170016,How the Grinch Stole Christmas ,110
Ron Howard,170016,How the Grinch Stole Christmas ,110
Ron Howard,170016,How the Grinch Stole Christmas ,110
Roland Emmerich,319262,The Day After Tomorrow ,124
Roland Emmerich,319262,The Day After Tomorrow ,124
Roland Emmerich,319262,The Day After Tomorrow ,124
Roland Emmerich,319262,The Day After Tomorrow ,124
John Woo,120755,Mission: Impossible II ,123
John Woo,120755,Mission: Impossible II ,123
John Woo,120755,Mission: Impossible II ,123
Wolfgang Petersen,177971,The Perfect Storm ,130
Wolfgang Petersen,177971,The Perfect Storm ,130
Wolfgang Petersen,177971,The Perfect Storm ,130
Wolfgang Petersen,177971,The Perfect Storm ,130
Tim Story,486576,Fantastic 4: Rise of the Silver Surfer ,92
Tim Story,486576,Fantastic 4: Rise of the Silver Surfer ,92
Tim Story,486576,Fantastic 4: Rise of the Silver Surfer ,92
Tim Story,486576,Fantastic 4: Rise of the Silver Surfer ,92
Ang Lee,454876,Life of Pi ,127
Ang Lee,454876,Life of Pi ,127
Ang Lee,454876,Life of Pi ,127
Mark Steven Johnson,259324,Ghost Rider ,123
Mark Steven Johnson,259324,Ghost Rider ,123
Mark Steven Johnson,259324,Ghost Rider ,123
Paul Greengrass,4196776,Jason Bourne ,123
Paul Greengrass,4196776,Jason Bourne ,123
McG,305357,Charlie's Angels: Full Throttle ,107
McG,305357,Charlie's Angels: Full Throttle ,107
McG,305357,Charlie's Angels: Full Throttle ,107
McG,305357,Charlie's Angels: Full Throttle ,107
Ridley Scott,1446714,Prometheus ,124
Ridley Scott,1446714,Prometheus ,124
Ridley Scott,1446714,Prometheus ,124
Rob Minkoff,243585,Stuart Little 2 ,77
Rob Minkoff,243585,Stuart Little 2 ,77
Rob Minkoff,243585,Stuart Little 2 ,77
Rob Minkoff,243585,Stuart Little 2 ,77
Rob Minkoff,243585,Stuart Little 2 ,77
Neill Blomkamp,1535108,Elysium ,109
Neill Blomkamp,1535108,Elysium ,109
Neill Blomkamp,1535108,Elysium ,109
Neill Blomkamp,1535108,Elysium ,109
David Twohy,296572,The Chronicles of Riddick ,134
David Twohy,296572,The Chronicles of Riddick ,134
David Twohy,296572,The Chronicles of Riddick ,134
David Twohy,296572,The Chronicles of Riddick ,134
Lana Wachowski,811080,Speed Racer ,135
Lana Wachowski,811080,Speed Racer ,135
Lana Wachowski,811080,Speed Racer ,135
James L. Brooks,1341188,How Do You Know ,121
James L. Brooks,1341188,How Do You Know ,121
James L. Brooks,1341188,How Do You Know ,121
James Mangold,1013743,Knight and Day ,117
James Mangold,1013743,Knight and Day ,117
James Mangold,1013743,Knight and Day ,117
Joseph Kosinski,1483013,Oblivion ,124
Joseph Kosinski,1483013,Oblivion ,124
Joseph Kosinski,1483013,Oblivion ,124
Joseph Kosinski,1483013,Oblivion ,124
George Lucas,121766,Star Wars: Episode III - Revenge of the Sith ,140
George Lucas,121766,Star Wars: Episode III - Revenge of the Sith ,140
George Lucas,121766,Star Wars: Episode III - Revenge of the Sith ,140
George Lucas,121766,Star Wars: Episode III - Revenge of the Sith ,140
George Lucas,121765,Star Wars: Episode II - Attack of the Clones ,142
George Lucas,121765,Star Wars: Episode II - Attack of the Clones ,142
George Lucas,121765,Star Wars: Episode II - Attack of the Clones ,142
George Lucas,121765,Star Wars: Episode II - Attack of the Clones ,142
Pete Docter,198781,"Monsters, Inc. ",92
Pete Docter,198781,"Monsters, Inc. ",92
Pete Docter,198781,"Monsters, Inc. ",92
Pete Docter,198781,"Monsters, Inc. ",92
Pete Docter,198781,"Monsters, Inc. ",92
James Mangold,1430132,The Wolverine ,138
James Mangold,1430132,The Wolverine ,138
James Mangold,1430132,The Wolverine ,138
James Mangold,1430132,The Wolverine ,138
George Lucas,120915,Star Wars: Episode I - The Phantom Menace ,136
George Lucas,120915,Star Wars: Episode I - The Phantom Menace ,136
George Lucas,120915,Star Wars: Episode I - The Phantom Menace ,136
George Lucas,120915,Star Wars: Episode I - The Phantom Menace ,136
Kirk De Micco,481499,The Croods ,98
Kirk De Micco,481499,The Croods ,98
Kirk De Micco,481499,The Croods ,98
Kirk De Micco,481499,The Croods ,98
Kirk De Micco,481499,The Croods ,98
Frédéric Forestier,463872,Asterix at the Olympic Games ,116
Frédéric Forestier,463872,Asterix at the Olympic Games ,116
Frédéric Forestier,463872,Asterix at the Olympic Games ,116
Frédéric Forestier,463872,Asterix at the Olympic Games ,116
John Woo,245562,Windtalkers ,153
John Woo,245562,Windtalkers ,153
John Woo,245562,Windtalkers ,153
Cedric Nicolas-Troyan,2381991,The Huntsman: Winter's War ,120
Cedric Nicolas-Troyan,2381991,The Huntsman: Winter's War ,120
Cedric Nicolas-Troyan,2381991,The Huntsman: Winter's War ,120
Cedric Nicolas-Troyan,2381991,The Huntsman: Winter's War ,120
Alfonso Cuarón,1454468,Gravity ,91
Alfonso Cuarón,1454468,Gravity ,91
Alfonso Cuarón,1454468,Gravity ,91
Alfonso Cuarón,1454468,Gravity ,91
Roger Donaldson,118928,Dante's Peak ,108
Roger Donaldson,118928,Dante's Peak ,108
Roger Donaldson,118928,Dante's Peak ,108
Dave Green,3949660,Teenage Mutant Ninja Turtles: Out of the Shadows ,112
Dave Green,3949660,Teenage Mutant Ninja Turtles: Out of the Shadows ,112
Dave Green,3949660,Teenage Mutant Ninja Turtles: Out of the Shadows ,112
Dave Green,3949660,Teenage Mutant Ninja Turtles: Out of the Shadows ,112
Shawn Levy,477347,Night at the Museum ,108
Shawn Levy,477347,Night at the Museum ,108
Shawn Levy,477347,Night at the Museum ,108
Shawn Levy,477347,Night at the Museum ,108
Shawn Levy,477347,Night at the Museum ,108
Brad Peyton,2126355,San Andreas ,114
Brad Peyton,2126355,San Andreas ,114
Brad Peyton,2126355,San Andreas ,114
Brad Peyton,2126355,San Andreas ,114
Roger Spottiswoode,120347,Tomorrow Never Dies ,119
Roger Spottiswoode,120347,Tomorrow Never Dies ,119
Roger Spottiswoode,120347,Tomorrow Never Dies ,119
Roland Emmerich,187393,The Patriot ,142
Roland Emmerich,187393,The Patriot ,142
Roland Emmerich,187393,The Patriot ,142
Roland Emmerich,187393,The Patriot ,142
Steven Soderbergh,349903,Ocean's Twelve ,125
Steven Soderbergh,349903,Ocean's Twelve ,125
Doug Liman,356910,Mr. & Mrs. Smith ,126
Doug Liman,356910,Mr. & Mrs. Smith ,126
Doug Liman,356910,Mr. & Mrs. Smith ,126
Doug Liman,356910,Mr. & Mrs. Smith ,126
Doug Liman,356910,Mr. & Mrs. Smith ,126
Robert Schwentke,2908446,Insurgent ,119
Robert Schwentke,2908446,Insurgent ,119
Robert Schwentke,2908446,Insurgent ,119
Martin Scorsese,338751,The Aviator ,170
Martin Scorsese,338751,The Aviator ,170
Rob Letterman,1320261,Gulliver's Travels ,85
Rob Letterman,1320261,Gulliver's Travels ,85
Rob Letterman,1320261,Gulliver's Travels ,85
Rob Letterman,1320261,Gulliver's Travels ,85
Michel Gondry,990407,The Green Hornet ,119
Michel Gondry,990407,The Green Hornet ,119
Michel Gondry,990407,The Green Hornet ,119
Michel Gondry,990407,The Green Hornet ,119
Michel Gondry,990407,The Green Hornet ,119
,84967,The A-Team             ,60
,84967,The A-Team             ,60
,84967,The A-Team             ,60
Noam Murro,1253863,300: Rise of an Empire ,102
Noam Murro,1253863,300: Rise of an Empire ,102
Noam Murro,1253863,300: Rise of an Empire ,102
Noam Murro,1253863,300: Rise of an Empire ,102
Raja Gosnell,472181,The Smurfs ,103
Raja Gosnell,472181,The Smurfs ,103
Raja Gosnell,472181,The Smurfs ,103
Raja Gosnell,472181,The Smurfs ,103
Raja Gosnell,472181,The Smurfs ,103
Will Finn,299172,Home on the Range ,76
Will Finn,299172,Home on the Range ,76
Will Finn,299172,Home on the Range ,76
Will Finn,299172,Home on the Range ,76
Will Finn,299172,Home on the Range ,76
Robert Schwentke,3410834,Allegiant ,120
Robert Schwentke,3410834,Allegiant ,120
Robert Schwentke,3410834,Allegiant ,120
Robert Schwentke,3410834,Allegiant ,120
Robert Schwentke,3410834,Allegiant ,120
Shawn Levy,433035,Real Steel ,127
Shawn Levy,433035,Real Steel ,127
Shawn Levy,433035,Real Steel ,127
Shawn Levy,433035,Real Steel ,127
Raja Gosnell,2017020,The Smurfs 2 ,105
Raja Gosnell,2017020,The Smurfs 2 ,105
Raja Gosnell,2017020,The Smurfs 2 ,105
Raja Gosnell,2017020,The Smurfs 2 ,105
Raja Gosnell,2017020,The Smurfs 2 ,105
Jan de Bont,120179,Speed 2: Cruise Control ,121
Jan de Bont,120179,Speed 2: Cruise Control ,121
Jan de Bont,120179,Speed 2: Cruise Control ,121
Jan de Bont,120179,Speed 2: Cruise Control ,121
Gavin Hood,1731141,Ender's Game ,114
Gavin Hood,1731141,Ender's Game ,114
Len Wiseman,337978,Live Free or Die Hard ,129
Len Wiseman,337978,Live Free or Die Hard ,129
Len Wiseman,337978,Live Free or Die Hard ,129
Peter Jackson,120737,The Lord of the Rings: The Fellowship of the Ring ,171
Peter Jackson,120737,The Lord of the Rings: The Fellowship of the Ring ,171
Peter Jackson,120737,The Lord of the Rings: The Fellowship of the Ring ,171
Peter Jackson,120737,The Lord of the Rings: The Fellowship of the Ring ,171
Michael Mann,248667,Ali ,165
Michael Mann,248667,Ali ,165
Michael Mann,248667,Ali ,165
Bo Welch,312528,The Cat in the Hat ,82
Bo Welch,312528,The Cat in the Hat ,82
Bo Welch,312528,The Cat in the Hat ,82
Bo Welch,312528,The Cat in the Hat ,82
Alex Proyas,343818,"I, Robot ",115
Alex Proyas,343818,"I, Robot ",115
Alex Proyas,343818,"I, Robot ",115
Alex Proyas,343818,"I, Robot ",115
Ridley Scott,320661,Kingdom of Heaven ,194
Ridley Scott,320661,Kingdom of Heaven ,194
Ridley Scott,320661,Kingdom of Heaven ,194
Ridley Scott,320661,Kingdom of Heaven ,194
Ridley Scott,320661,Kingdom of Heaven ,194
Rob Minkoff,164912,Stuart Little ,84
Rob Minkoff,164912,Stuart Little ,84
Rob Minkoff,164912,Stuart Little ,84
Rob Minkoff,164912,Stuart Little ,84
Ron Clements,780521,The Princess and the Frog ,97
Ron Clements,780521,The Princess and the Frog ,97
Ron Clements,780521,The Princess and the Frog ,97
Ron Clements,780521,The Princess and the Frog ,97
Ron Clements,780521,The Princess and the Frog ,97
Ridley Scott,3659388,The Martian ,151
Ridley Scott,3659388,The Martian ,151
Ridley Scott,3659388,The Martian ,151
Christopher Barnard,1869849,"10,000 B.C.             ",22
Peter Chelsom,141907,Town & Country ,104
